word,pos_new,icon_eng,icon_asl,global_centrality,threshold,local_concentration,nc_5,nc_10,nc_20,nc_50,nc_100,freq_eng,freq_asl
dime,noun,0.363636364,,7619.617547009789,0.37069188866282937,25.882117587919318,3.0975683964962584,5.378319746376767,9.662399653189343,21.396513374044144,39.666316534714056,3.64,
dimensional,adjective,0.181818182,,8446.705363222118,0.37069188866282937,654.537409085347,3.800460031339208,7.169918326453723,13.619690422729962,31.989516093570863,60.97893976219082,3.95,
dingo,noun,-0.5,,7543.145573681662,0.37069188866282937,97.84775659697937,3.2639729170205705,5.846844632719329,10.73818116518935,24.524094554406794,45.94584683607307,2.72,
dinner,noun,0.263157895,,8956.399634345558,0.37069188866282937,356.89444514476685,3.9886119756398384,7.259411225682077,13.231045972824733,29.345445608079068,54.297179715045026,4.76,
dip,verb,1.4,,6838.265639716863,0.37069188866282937,41.3563906851363,3.291067237211194,5.5032305165254165,9.723642553895617,21.649599794215952,40.61437218707136,3.96,
diploma,noun,0.090909091,,7367.944340441693,0.37069188866282937,158.1327231909399,4.041664871224985,7.4830447279529135,13.875000153936064,31.08396698202271,56.184834340965786,3.67,
direct,adjective,1.230769231,,7254.901750791733,0.37069188866282937,23.084142383098154,3.382251610566647,5.578789273625098,9.7150124232753,21.22714502211371,39.27428688643099,4.96,
direction,noun,-0.3,,7070.268112547241,0.37069188866282937,48.03315086886107,3.2604599000610914,5.681305038219064,10.260241209522992,22.823580103638488,42.40870366919348,4.96,
dirt,noun,1.0,,8268.260259108616,0.37069188866282937,176.20929147925682,3.338555445140265,6.007123283712582,11.005755843831313,25.11891659726012,47.245114136874676,4.18,
dirty,adjective,1.0,2.75,8456.93508206559,0.37069188866282937,289.2214987754441,3.4086614024235127,6.159890636277238,11.427832358589782,26.12627641280274,49.25901033643982,4.54,5.533
discreet,adjective,0.384615385,,8825.157818956444,0.37069188866282937,210.56839033952843,3.289234017904393,5.843585052713346,10.70266387722226,24.659573352772664,46.88322093275024,3.3,
disease,noun,0.166666667,,7944.2653269635875,0.37069188866282937,468.3583349830018,4.1067659945191535,7.637951828753746,14.510826560724983,34.32097954413012,65.51601824718621,4.96,
dish,noun,0.75,,6979.549023376086,0.37069188866282937,183.44750641183296,3.944592226873717,7.289486375887336,13.697055172791696,31.7069313128724,58.858137378588545,4.16,
dishwasher,noun,3.2,,8226.824687102597,0.37069188866282937,234.7181109889463,3.6329048811418128,6.654672014121494,12.432670855187132,28.122370652324577,51.84811537278527,3.11,
disjointed,adjective,0.8,,9054.620062526776,0.37069188866282937,645.0958649525977,3.6187005843129993,6.7344585743966014,12.659654665090086,29.409517912712463,55.84338659326816,2.8,
dispute,noun,0.307692308,,7405.381374357925,0.37069188866282937,275.31643347929315,4.014556312183038,7.298129677757991,13.209260175391972,29.371432460519017,54.23198948328761,4.32,
distance,noun,0.692307692,,6990.0121307148365,0.37069188866282937,72.55477564184382,3.4521028973218746,6.119658365807201,11.109926198523619,24.514470125282973,45.06920655277929,4.83,
distinct,adjective,1.846153846,,8060.6082982275175,0.37069188866282937,456.2695015694042,3.8598808775133597,7.193993734282084,13.497590750917404,30.473841150483445,56.56595481517669,4.31,
distinction,noun,0.28571428600000004,,7854.240094618643,0.37069188866282937,160.91048261398163,3.5691313251829064,6.146696562733885,10.966031888905217,24.405240441259647,45.6534213706201,4.22,
ditch,verb,0.9,,8228.152240668736,0.37069188866282937,182.1580560282853,3.718723268317664,6.7596755696902235,12.213968449994367,26.88260702763793,49.518153983581726,3.88,
dive,verb,1.571428571,4.065,7644.900738654403,0.37069188866282937,120.87374479096096,3.7268121533880048,6.585318486747986,11.601782441202175,25.518353545028447,47.3615208489304,4.01,2.37
divine,adjective,-0.214285714,,8093.877187695273,0.37069188866282937,417.98108168162946,3.6739704855124655,6.783484473651308,12.841688638864046,30.123576936032585,57.057826687779034,4.23,
do,verb,0.846153846,,8196.705648630686,0.37069188866282937,175.38136541932352,3.3806197871674577,6.054312324727232,11.126601398089155,25.51009625845896,47.81536068807349,6.4,
doctor,noun,1.6,3.81,7824.851957161504,0.37069188866282937,91.80285300749412,3.4230723285413176,6.210315716956877,11.301477280812245,24.739913938855015,45.35737030952172,4.95,4.13
dodder,verb,1.6666666669999999,,7713.143820526111,0.37069188866282937,162.10172194743728,3.1185190825293203,5.6042568943051725,10.363925273842186,23.98360296489076,45.782874559241286,1.57,
does,verb,-0.6,,8365.150217221271,0.37069188866282937,341.00016601099793,3.8744742485396144,6.8852123571768225,12.586619761801886,28.91385662801152,54.163492316139056,5.81,
dog,noun,1.2727272729999999,1.7369999999999999,8243.025546820141,0.37069188866282937,243.43522282269615,3.8582760465808863,7.1146331695570835,13.188331085429757,29.583166544941964,54.25237896437764,5.08,6.257999999999999
doll,noun,-0.428571429,1.222,8743.234410151617,0.37069188866282937,325.04195031533857,3.647737137836737,6.473477102992785,11.745603322698773,26.51090955951083,49.725906247043326,4.02,3.333
dolphin,noun,0.181818182,5.952000000000001,7163.076411401874,0.37069188866282937,85.607115317341,3.6041826650554234,6.424340903781452,11.330689500871793,25.002529150711275,45.96472305017642,3.64,2.5
domain,noun,1.076923077,,5550.438854057785,0.37069188866282937,11.191242108665321,3.184334823790263,5.314745110226885,9.2798210620978,20.228746650162773,37.19463371828217,4.36,
dome,noun,0.2,,7066.302872960122,0.37069188866282937,108.04644000292092,3.606766953782204,6.261166755691903,11.265787104409945,24.999835507449998,46.32884161562247,3.9,
donkey,noun,0.842105263,,7544.093178177579,0.37069188866282937,95.30233739820612,3.3864169177175443,5.999733782420701,10.93337808988814,24.681428453829692,45.773793532624005,3.63,
donut,noun,0.181818182,,8314.464150250966,0.37069188866282937,202.1714789406103,3.733967216565648,6.5569813287442775,11.996189910031722,27.490921582396894,51.3029365376054,3.21,
door,noun,1.2727272729999999,3.6189999999999998,8252.44617090365,0.37069188866282937,193.90560754236682,3.7115062679748987,6.670373405792159,12.32800401817128,27.964265272359828,51.86414703897377,5.06,6.32
doorknob,noun,2.272727273,,9202.970065941488,0.37069188866282937,481.50153733462713,3.3016795988820204,6.066853001730148,11.428932012643141,26.68933675966383,50.820338549053204,2.58,
doubt,verb,-0.23076923100000002,2.185,10079.246827603232,0.37069188866282937,1103.4651289758915,3.919397430272316,7.358261821277609,13.990358994923632,32.62557087016857,61.999720561254215,4.94,5.44
dough,noun,0.5,,8255.896990736668,0.37069188866282937,395.77299816192414,3.920311256534015,7.491642186103221,14.279583218631485,33.20616531979593,62.414302949455546,3.81,
dove,noun,0.3,,7226.879039125941,0.37069188866282937,60.5785170262166,3.181710627161636,5.67694813446085,10.425344772136551,23.816683592638718,44.520355062004484,3.64,
down,adverb,0.56993007,,8329.347921664023,0.37069188866282937,103.79839488136109,3.2209979223449157,5.761090929303711,10.608383048911943,24.13182600535204,45.07933811098172,5.89,
downpour,noun,2.5,,8153.2644315693615,0.37069188866282937,190.65583478756665,3.772332851947632,6.780654572401065,12.306066112113314,27.045070765946345,49.418131925799806,2.77,
downy,adjective,-1.153846154,,7978.011041930841,0.37069188866282937,378.51303885947937,3.44029221666662,6.390189332729625,12.201945303786793,28.793882308229136,54.7819191572469,2.54,
drab,adjective,3.214285714,,7609.9540136033975,0.37069188866282937,202.0503745968349,3.454935064633226,6.335093278129326,11.84546692563962,27.28409642995551,51.161695598431024,2.94,
drag,verb,2.083333333,,7688.490935125268,0.37069188866282937,70.85995941731825,3.1029411363240937,5.5325893715684415,10.081691407411366,22.901102286722068,43.10572217659804,4.26,
drain,noun,1.636363636,,7611.491158936781,0.37069188866282937,196.4945347418986,4.042495321187212,6.960167333338238,12.522242634392278,28.093519876841103,51.82117811808176,4.02,
drama,noun,0.153846154,,7506.228617708972,0.37069188866282937,110.91968924391428,3.7727111332350742,6.701444478156259,12.19233079639475,27.041509650219165,49.4133837653889,4.62,
drapes,noun,1.5,,8965.70468742084,0.37069188866282937,580.0365420825083,3.775644305738808,6.907096120645941,12.89126743128026,30.15920523551429,57.4372032555748,2.75,
draw,verb,0.2,5.0,7456.530355836989,0.37069188866282937,62.8449976106356,3.5020569387299982,6.264376634470298,11.278215512511391,24.89091489680104,45.34973415578626,4.83,4.7410000000000005
drawer,noun,-0.923076923,3.417,7817.865900639948,0.37069188866282937,120.23586477612864,3.2894552411335574,5.925407338028054,10.791573158909902,24.56350437493341,46.29012956829706,3.64,2.286
dread,noun,2.545454545,,8166.465857251295,0.37069188866282937,240.95402776721104,3.1558557501970315,5.763229171390036,10.822386919097085,24.971190930439352,47.25594710839436,3.61,
dream,noun,0.642857143,3.233,8390.436819145078,0.37069188866282937,223.49025722796506,3.860348971528248,6.813530011971753,12.113092493686061,26.652904331335836,49.32846825827078,4.92,4.583
dress,noun,0.0,5.048,8141.4384815415715,0.37069188866282937,233.1048943370704,4.171676786087197,7.8154313181911315,14.637328268424294,33.36873874122597,60.72749009592554,4.72,4.72
dresser,noun,0.272727273,,9566.747378658241,0.37069188866282937,541.8951808429106,3.2466956448534496,5.8907555756244685,10.967615712539141,25.597618416846977,48.71076201312474,3.29,
drift,noun,1.9090909090000001,,7559.815842820918,0.37069188866282937,65.69103219344574,3.374457823151125,5.727068006909881,10.213917845509167,22.89357884886735,42.918356047619646,3.84,
drill,noun,0.9090909090000001,4.419,7839.169262474348,0.37069188866282937,82.77058378029189,3.6667401610555936,6.128249183214978,10.747602600616414,23.643169115295443,43.86962307651702,4.04,2.8080000000000003
drink,noun,1.0,7.0,7757.479836681763,0.37069188866282937,262.6142974720092,4.089534117344213,7.481744631660841,13.697496854735864,30.854361711889855,56.95110202960538,4.91,6.348
drive,verb,0.23076923100000002,,7395.201372794087,0.37069188866282937,48.14051596029372,3.4314835445454106,5.754690460091194,10.125320642810387,22.462283325369462,41.75960616203544,5.11,
drizzle,noun,2.7,,7304.050034414599,0.37069188866282937,103.12659457563896,3.2692923925820465,5.9602428495303394,10.984522791048144,24.82320239381576,45.965261194043094,2.98,
drop,verb,1.071428571,5.5,8082.881794875639,0.37069188866282937,93.48557136141035,3.509651060493497,5.953041418056826,10.573093690194394,23.647069217034478,44.126424871511844,4.96,4.333
drum,noun,3.1818181819999998,6.047999999999999,7777.315823505452,0.37069188866282937,158.81304130807888,3.852187855643848,7.239162988270942,13.576124497190252,30.05519884379374,54.64314045121978,4.08,2.0
drumstick,noun,1.4,,7828.002440304179,0.37069188866282937,245.04620351336519,3.4445250738677813,6.1887779190220105,11.264894658055198,25.437804668499645,47.913945516164844,2.34,
dry,adjective,1.363636364,,8044.907288936779,0.37069188866282937,362.6821929821802,3.826075869138728,7.003973757897503,12.89195071035743,29.234667462534485,54.134635397154824,4.71,
dryer,noun,1.5555555559999998,3.4,8061.310654710412,0.37069188866282937,223.4138648108229,3.5203244004174308,6.406884494811249,11.960533139031913,27.441533821892268,50.986412468609025,3.47,3.333
duck,noun,0.3,4.5,7077.503888433034,0.37069188866282937,86.80115634983817,3.489318141435477,6.1592652261781335,11.113084921493682,24.66484703044893,45.38182143239536,4.22,3.37
due,adjective,0.4166666670000001,,7982.3302291904,0.37069188866282937,261.9838924086178,3.840373008816776,6.989112562297122,12.903550276176373,28.719405333391983,52.8354892074889,5.31,
duke,noun,-0.25,,7471.132378362119,0.37069188866282937,118.57544516506702,3.921287501216028,6.928056572325352,12.401207711098902,26.965830353967608,48.81759503033546,4.54,
dull,adjective,1.615384615,,8594.369897955128,0.37069188866282937,525.2672979534469,3.586185657304348,6.655197620426633,12.569174393303376,29.46921711717746,55.53809411120305,3.95,
dump,verb,2.9375,,7585.882347677093,0.37069188866282937,125.81117056367422,3.875818697380672,6.763428839120923,11.775821361698885,25.721971692703942,47.49884309708208,4.01,
dusk,noun,-0.9090909090000001,,7856.374336673761,0.37069188866282937,108.74491873508448,3.5462987762262497,6.434389974727187,11.791387221472828,25.77997502792353,47.003663727506904,3.42,
dust,noun,0.538461538,,8049.397368819696,0.37069188866282937,214.2915711751573,3.3337714708168877,6.036585381579522,11.154149656661888,25.447511633176514,47.80603034660326,4.4,
dusty,adjective,0.833333333,,8588.155015575267,0.37069188866282937,198.45503514634478,3.0670236734731584,5.541542176741772,10.266404038687332,23.818926709726032,45.27813348332037,3.66,
duty,noun,0.28571428600000004,,7752.9608235324295,0.37069188866282937,88.46258596121994,3.2192519706103098,5.628896906808523,10.299830753912502,23.577583893879613,44.22484768028758,4.76,
dynamite,noun,1.545454545,,8390.55746443153,0.37069188866282937,146.83310222685353,3.180234590731596,5.754716266154225,10.656099401673737,24.482448985097474,46.04443930922105,3.4,
each,grammar,0.666666667,,8689.333756480506,0.37069188866282937,159.71147013194553,3.3881050692737147,6.185163963149092,11.516262572065878,26.295419329552285,49.07667586111656,5.71,
eagle,noun,0.6,2.292,7083.131151660156,0.37069188866282937,63.1919961063815,3.1776768682435823,5.6441850835659535,10.319957704239632,23.36484613982409,43.431157018838434,4.11,2.846
ear,noun,1.1,6.8329999999999975,7836.549544477734,0.37069188866282937,268.3657018068868,3.5467005602418102,6.4267375818139625,11.864843190461404,27.26651268470797,51.19451298762851,4.43,2.704
earmuffs,noun,2.0,,8444.889779401106,0.37069188866282937,247.33342910612262,3.3570291227509,6.1036884431640175,11.318912460956021,26.07298414808157,48.8973446820295,2.09,
earth,noun,0.14285714300000002,1.4169999999999998,8070.951021511285,0.37069188866282937,176.34466112611722,3.7313338901022584,6.877888514825431,12.707606644055291,28.598997002860546,52.530215318154895,5.1,3.6
earthy,adjective,0.846153846,,8758.15294241001,0.37069188866282937,615.0430992704049,3.5333783293188143,6.629177847995952,12.677040272476216,30.080959148173022,57.65058347488825,2.87,
ease,noun,0.75,,8489.534319599261,0.37069188866282937,233.6452615662352,3.3305730167432794,6.045131702937274,11.155037513039698,25.626779067775413,48.417597937939796,4.35,
east,noun,0.384615385,2.375,7459.4113192213745,0.37069188866282937,81.16583989015899,4.1079904051593195,7.5158975964581725,13.544093431783178,28.754842037966156,50.04299267430915,5.18,4.077
eat,verb,0.647058824,6.1,7937.689982635118,0.37069188866282937,318.23415441919656,3.984287645046303,7.221562140320885,12.943531790005766,28.83027651917376,53.41849348945088,5.13,6.84
echo,noun,2.8,,7488.545106364603,0.37069188866282937,22.15456487914732,3.0048099323872086,5.173278843654109,9.27745033184152,20.669956055426933,38.76680778503811,4.05,
echoing,verb,1.25,,8741.833421085756,0.37069188866282937,429.2154222353704,3.6688780887730976,6.536850897696239,11.963907803603414,27.41169124364012,51.73397573411192,3.35,
economy,noun,0.384615385,,7444.1632764205,0.37069188866282937,229.51552996098428,3.883132326386823,6.953182039457867,12.856213998523414,29.257078016713216,54.37635755021615,4.95,
edge,noun,1.083333333,,7770.342770546572,0.37069188866282937,115.81497749234184,3.3145894745706244,5.7975574409909365,10.604451471015324,24.18025267595216,45.49400821148278,4.76,
education,noun,1.166666667,,7777.514979825591,0.37069188866282937,249.9973521396176,3.780816899979236,6.948144391175309,12.856544244103693,29.52361962942255,55.11268688801621,5.31,
eel,noun,0.5,,7259.493155623479,0.37069188866282937,141.13486334118508,3.5977616117142386,6.634861150282557,12.36958837423337,28.24348002589752,51.829409273650256,3.19,
effect,noun,0.2,,8316.548057690017,0.37069188866282937,314.93422889255237,3.5187209423916923,6.266859186847171,11.516151024069398,26.481232613284195,49.86246786146353,5.1,
effort,noun,0.153846154,,8884.535210034923,0.37069188866282937,300.88205321388324,3.794671817854984,6.6435126013906975,12.030753537978466,27.029897272741,50.442937336964754,4.94,
egg,noun,1.8181818180000002,1.571,7557.765274292241,0.37069188866282937,224.90103600901242,3.737399185894136,6.561072222980231,11.841306510013759,26.72410618087216,50.12303445374583,4.45,5.44
eggplant,noun,-0.181818182,,7566.478887023531,0.37069188866282937,274.81599696118997,3.937043602761384,7.487689696947486,14.281701233035948,33.11222702690918,61.988174778891604,2.94,
eggy,adjective,1.076923077,,8293.601823979874,0.37069188866282937,253.7784855938592,3.1777551913864217,5.8052410590044685,10.942490016053505,25.817251867474923,49.39461889480942,2.01,
elastic,adjective,1.4166666669999999,,8214.667299215322,0.37069188866282937,599.462154245125,3.8117466305368177,6.849434301190652,12.630140633289638,29.228144976649162,55.667969411021005,3.47,
elegant,adjective,0.23076923100000002,,8225.895598725334,0.37069188866282937,350.48097856527244,3.9179131490041073,7.160732841389222,13.177669921987883,29.9563020126416,55.75426591090351,3.94,
elephant,noun,2.142857143,5.5,7672.09065256333,0.37069188866282937,139.18862859903493,3.7459888132013406,6.629896214722322,12.11461854420334,27.155935477585626,50.07984483440423,4.08,3.259
elevator,noun,0.4,,8331.418096209669,0.37069188866282937,198.51688648527062,3.681597399964749,6.4027760455420255,11.598821730113027,26.17491400306458,48.86095312086523,3.89,
elk,verb,-1.0,,8175.323337416633,0.37069188866282937,282.42865466088426,3.6554323760322713,6.7567660564267715,12.362802136238948,27.868011840281202,51.96980079573992,3.39,
embrace,verb,1.454545455,,9165.847550498367,0.37069188866282937,716.0390058235547,3.790704313975535,6.739192419458934,12.292441235286693,28.1683575572509,53.59103575325297,4.12,
emerald,noun,-0.75,,7422.840020232023,0.37069188866282937,72.04383708011362,3.4770516127258206,6.1479933366325294,10.938754694439075,24.1667520600029,44.62416421813303,3.52,
emerge,verb,1.25,,8130.745579385675,0.37069188866282937,173.62404589489498,3.690349426821576,6.472984718315782,11.63221982491616,25.601110298765107,47.469500267564705,4.02,
emergency,noun,-0.071428571,,7725.256055590216,0.37069188866282937,142.8212521889864,3.6623908386135353,6.549431505925572,11.990951264215832,26.52501882619635,48.77521224695301,4.71,
emotion,noun,0.090909091,2.733,9177.528758041675,0.37069188866282937,785.5158670008868,4.222304321751834,7.5838523987678,14.051405370223202,32.08024717792825,60.26227104403193,4.19,4.96
empty,adjective,0.8,,7629.914955402896,0.37069188866282937,86.21111680713486,3.2484612046247565,5.679364516984398,10.331152804252893,23.495714596155267,44.044498546129425,4.61,
emu,noun,-0.727272727,,6756.530428978144,0.37069188866282937,25.55389659846968,3.197553701515692,5.405870509556538,9.607354598787989,21.42911424482472,39.58354618284512,2.98,
enemy,noun,1.4166666669999999,,8889.190600515152,0.37069188866282937,424.34064802390566,3.5882563484300767,6.571860518846961,12.300344153253366,28.597447039812163,54.25641070937324,4.77,
engage,verb,-0.333333333,,7784.809131310094,0.37069188866282937,327.75728240092684,3.85313850874088,6.838390407500133,12.418463195285609,27.975509398956056,51.887578806716824,4.35,
engagement,noun,0.166666667,2.63,7914.362818898294,0.37069188866282937,84.14197427337666,3.3776042190313484,5.82968282222892,10.425958903554156,23.22422347252904,43.34615850504838,4.27,2.2
enormous,adjective,2.538461538,,8971.108388112727,0.37069188866282937,288.0882713040334,4.199151645839146,7.636897774863408,13.560061367353038,29.161999707426947,52.55925814920023,4.35,
enter,verb,0.307692308,,6913.457523510832,0.37069188866282937,64.7655745893338,3.5282616088158685,6.087745704984591,10.781818578078397,23.983509145984716,44.30812656893917,4.83,
enterprise,noun,0.071428571,,7767.35243380576,0.37069188866282937,103.588406384753,3.284012232055053,5.762455299136362,10.537925443705346,23.972369938607287,44.971818098100435,4.42,
enthusiasm,noun,0.692307692,,8762.825469506579,0.37069188866282937,538.469007097979,3.8311715626728438,7.104842524368823,13.078579722506289,29.94728204500009,56.68888542464664,4.05,
entourage,noun,1.0,,8385.811113310374,0.37069188866282937,190.08392239704847,3.367054591564552,5.992992813847853,10.82989392577801,24.468251800950274,46.00600374769656,3.22,
entrance,noun,0.46153846200000004,,7676.963079335048,0.37069188866282937,221.49626762404992,3.8283584139826536,6.958502408098459,12.897768962796528,29.22494906376471,54.05967409165993,4.38,
envelope,noun,-0.1,3.806,8344.009571027604,0.37069188866282937,200.54092362994254,3.4146834410951143,5.779512819558147,10.419974322144773,23.854486473676058,45.24258381339656,3.89,1.913
equipment,noun,0.7857142859999999,,8452.243052693606,0.37069188866282937,404.34660531546575,3.4617182641535225,6.3701368456276395,11.91286134972661,27.620446910267173,52.53980178365546,4.81,
eraser,noun,1.0,4.533,8501.514211786247,0.37069188866282937,240.6724132243017,3.2415278534896395,5.8258950904397215,10.853225875059648,25.071351744039784,47.238004239671746,2.89,4.633
erupt,verb,2.2,,7049.818684448191,0.37069188866282937,123.952490452397,3.9713714030090266,6.674028316312343,11.776476170212211,26.143229911442965,48.17293265138832,2.91,
escalator,noun,1.727272727,,8343.862848615765,0.37069188866282937,176.1429718524829,3.81289834135592,6.883862548295685,12.675601926102011,27.76243911669829,50.810620443030274,3.0,
esquire,noun,0.615384615,,8077.325806071918,0.37069188866282937,134.4787378916505,3.2339229545414026,5.840753560593218,10.650782797605162,24.16099569103835,45.17829551518602,3.0,
essence,noun,0.846153846,,8918.194999214162,0.37069188866282937,612.3394561522935,3.6209837791438577,6.632393565768267,12.482723126417449,29.229595980181962,55.52044408220986,4.08,
estate,noun,-1.25,,7510.4448891071,0.37069188866282937,153.97762506591752,3.6239384655546063,6.3954529892168805,11.626482371797582,26.502785705179075,49.609476581580275,4.74,
estimate,noun,0.153846154,,6964.989551938376,0.37069188866282937,166.70395608646794,4.228254220013897,7.306801566661901,12.912355756104779,27.85556729692905,50.71985303819388,4.36,
etched,verb,1.0,,8293.409269926437,0.37069188866282937,344.24160412170954,3.734349793580603,6.79936092563088,12.60261843441776,28.690444238844986,53.54903471873748,3.14,
eternity,noun,1.545454545,,8828.222675338671,0.37069188866282937,412.0074602552983,3.739876239808896,6.7980492676645,12.645082787048967,28.897837671554537,54.152263959392045,3.82,
etiquette,noun,0.818181818,,7558.641127356646,0.37069188866282937,125.65126301792095,3.250363950312273,5.8849064786852345,10.761561071372617,24.242496992581643,45.18716308605809,3.45,
evening,noun,0.1,1.3869999999999998,8247.921296395938,0.37069188866282937,112.07475128689863,4.1267975940229045,7.505686543729013,13.826358852419094,29.95214031102965,52.06265464938127,4.87,6.556
every,grammar,0.25,,7748.230844889494,0.37069188866282937,48.60503359003392,3.0788231890217017,5.390308589263196,9.836814533393369,22.576650717078053,42.24958890679242,5.77,
exchange,noun,0.4166666670000001,,7107.73371272794,0.37069188866282937,50.67686170318471,3.7578511357549433,6.388576249298429,11.283933908908176,24.415668699439674,44.306015044257705,4.88,
excite,verb,2.076923077,,7329.326123867098,0.37069188866282937,92.20379115279007,3.279892813362969,5.783287387592452,10.57998254701823,24.011180112735143,44.596497403828195,3.22,
excitement,noun,1.4615384619999998,,9331.3422192733,0.37069188866282937,646.6967103526807,3.6563841956096947,6.72787408616688,12.693751685823493,29.804131534892715,56.751489464188644,4.16,
expand,verb,1.214285714,,7003.972784993989,0.37069188866282937,118.13543535476215,3.7792402025925456,6.743518656069951,12.209641058383374,26.77449244505885,48.763984775540116,4.35,
expansion,noun,2.583333333,,6898.7097002585715,0.37069188866282937,65.8371278025643,3.717452991131382,6.268470352141233,10.97348447483689,24.1582296921575,44.167402934047395,4.55,
expect,verb,-0.75,,10225.197063374113,0.37069188866282937,1048.6447880353046,3.867103043190723,7.334613873406941,14.06097458645942,33.118387976685995,62.87655972610086,5.02,
explode,verb,2.727272727,,8408.571616610381,0.37069188866282937,440.031196547014,4.195553776592317,7.749729230283156,13.957813547285188,30.772615044990676,56.497890143715075,3.8,
explosion,noun,3.545454545,,7896.831933911826,0.37069188866282937,222.4461669912032,4.126673970975143,7.638134001973767,13.682776695570965,29.707861244258737,54.02043125696309,4.24,
extend,verb,1.5,,7050.4006319260425,0.37069188866282937,132.90521637582805,3.8133837464171063,6.794900414935964,12.203948210895788,26.693833178703052,49.090926651914145,4.37,
extra,adjective,-1.153846154,,7061.958940043611,0.37069188866282937,18.47272747637363,3.047241911228048,5.212240371781264,9.280494939062935,20.687422888405848,38.276783876303895,4.9,
extreme,adjective,1.066666667,,7457.584570368043,0.37069188866282937,81.00924175833852,3.1631166690647996,5.466646536543335,9.894945709545057,22.628991365074832,42.814997407307246,4.62,
eye,noun,1.0,,7960.480991782296,0.37069188866282937,156.94152127048213,3.6171054444561896,6.443040402796488,11.78720756661582,26.36519366274425,48.47721349340868,5.04,
fabric,noun,-0.3,,8013.7891304397,0.37069188866282937,334.9374173230228,3.7626591328965726,6.861725909497024,12.854964073518007,29.69977844972931,55.531703574886244,4.05,
face,noun,0.272727273,,8295.62249101633,0.37069188866282937,114.21654550399212,3.513033144917441,5.99425574901408,10.705790480922044,23.981342590463022,44.83300947465047,5.46,
fact,noun,1.5,,10428.17668873964,0.37069188866282937,1071.1909924729976,3.879275440276623,7.228449953518885,13.70287845281809,32.11147842772625,61.3687153625719,5.46,
factor,noun,0.23076923100000002,,7200.412187346033,0.37069188866282937,99.00250885314544,3.431120391783528,5.823440500462168,10.442974020210745,23.54355725108006,44.22332223839822,4.73,
factory,noun,0.0,,7391.125001862734,0.37069188866282937,118.11077185194868,3.6985450076429998,6.553998094330437,11.939916791889994,26.481201639601625,48.36476337147208,4.53,
fail,verb,1.0,,8779.116128728954,0.37069188866282937,486.70334405714584,3.671254681067362,6.547648824030563,11.925962620971957,27.261008918541236,51.56362181606615,4.64,
failure,noun,1.071428571,,7866.541305188842,0.37069188866282937,206.99644727284888,3.7641065601446613,6.685098728477768,12.044726431025968,26.95737641976223,50.1347527576584,4.78,
faint,adjective,0.384615385,,8478.013194649902,0.37069188866282937,389.94636759540685,3.759771592748748,6.808766514091303,12.702637541626848,29.404629626398414,55.198482696195576,3.79,
fair,adjective,-0.923076923,,6788.015903956102,0.37069188866282937,22.78989099172997,3.2000390910028766,5.534624467933818,9.977581645026696,22.048066829437047,39.85412248606668,4.99,
fake,adjective,-0.7692307690000001,,8552.682643674547,0.37069188866282937,375.38470385176424,3.8077531798865585,6.856036426095804,12.403094552985277,27.898088660342975,51.98502566217857,4.54,
falcon,noun,1.181818182,,7441.892264530543,0.37069188866282937,94.8823283519525,3.3927362829771472,6.113311372065268,11.175862139782883,24.799531686362464,45.74057500295871,3.66,
fall,verb,1.533333333,3.2,7501.175164774026,0.37069188866282937,30.047109219955978,3.4501259680055654,5.888920214938213,10.236563173670387,22.137931888956896,40.57823861445269,5.16,3.733
falling,verb,0.615384615,,8570.409028770271,0.37069188866282937,282.41165011541335,3.7336131550100737,6.738823683563102,12.30729732442234,27.582981148540235,51.27402452149872,4.67,
family,noun,0.4166666670000001,2.0,6518.368627887846,0.37069188866282937,41.503578839590546,3.2572606755721822,5.743410104226282,10.421877095214095,23.285480938671142,42.611492641257136,5.65,5.9670000000000005
fantastic,adjective,0.7857142859999999,,8887.819801797323,0.37069188866282937,341.80827302351287,3.7863986576550914,6.883614099605991,12.600507323795714,28.435361651876196,52.683007952739786,4.59,
far,adverb,-0.642857143,3.625,8525.571233284301,0.37069188866282937,146.68741956101567,3.432255944653375,6.1520162842004265,11.2085458701171,25.386077089863853,47.4227835713345,5.54,4.115
farm,noun,-0.10526315800000001,1.037,7307.472632019577,0.37069188866282937,124.65147745561704,3.737950413341349,6.775731910273708,12.334070748170712,27.44824670847989,50.01404688154453,4.76,3.625
fast,adverb,2.166666667,1.361,7544.539310970245,0.37069188866282937,58.75214426161829,3.6361193114333887,6.417256933404052,11.418523569158669,24.35331613328016,44.05234838838625,5.11,5.034
fat,adjective,-0.23076923100000002,6.3,7428.893836491698,0.37069188866282937,127.16612489156513,3.3802542844637764,5.932476271481782,10.723127554017623,24.298918548145718,45.661682344996564,4.88,4.133
father,noun,2.0,1.2590000000000001,8704.53949821386,0.37069188866282937,338.5804247613899,4.35007103962535,8.271341530558724,15.46748794757448,34.791952188897774,62.38499033403895,5.31,6.36
fatty,noun,1.142857143,,7795.135634258127,0.37069188866282937,414.2421909762654,3.880868045260068,7.275156965067854,13.624058021751626,31.278962665196282,58.818932740116566,3.79,
faucet,noun,0.181818182,3.838,8462.132954918665,0.37069188866282937,278.8263610940885,3.353962128548143,6.179186455906716,11.523040109876517,26.767067111049432,50.351571803940715,2.93,2.577
