Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX
dumpily,0,1.79,0.88,4,28,0.8571428571428571,0
dumpiness,0,2.16,1.28,3,28,0.8928571428571429,0
dumping,0,3.43,1.0,0,28,1.0,203
dumpling,0,4.65,0.75,0,26,1.0,45
dumpster,0,4.68,0.9,0,28,1.0,203
dumpy,0,2.38,1.36,0,26,1.0,14
dunce,0,3.22,1.42,2,29,0.9310344827586207,25
dune,0,4.46,0.95,0,26,1.0,51
dung,0,4.64,0.76,4,29,0.8620689655172413,90
dungeon,0,4.32,1.18,1,26,0.9615384615384616,131
dunghill,0,4.33,0.96,3,30,0.9,4
dunk,0,4.52,0.89,0,27,1.0,132
duo,0,3.7,1.49,0,30,1.0,77
dupe,0,2.23,1.14,1,27,0.9629629629629629,33
duplex,0,4.18,1.16,0,28,1.0,24
duplicable,0,2.19,1.08,3,30,0.9,0
duplicate,0,3.46,1.29,0,28,1.0,117
duplication,0,3.3,1.75,0,27,1.0,7
duplicator,0,3.52,1.48,2,29,0.9310344827586207,1
duplicitous,0,1.38,0.71,2,26,0.9230769230769231,10
duplicity,0,2.12,0.99,1,27,0.9629629629629629,11
durability,0,2.81,1.42,0,27,1.0,11
durable,0,3.03,1.59,0,29,1.0,18
durableness,0,2.36,1.06,0,28,1.0,0
durably,0,2.78,1.24,1,24,0.9583333333333334,0
duration,0,2.08,1.02,0,26,1.0,81
durational,0,1.67,0.87,4,28,0.8571428571428571,0
duress,0,2.27,1.15,1,27,0.9629629629629629,59
during,0,1.48,0.74,0,29,1.0,3872
dusk,0,4.24,0.83,0,25,1.0,61
duskily,0,2.59,1.18,3,25,0.88,0
duskiness,0,2.58,1.21,4,28,0.8571428571428571,0
dust,0,4.4,0.87,0,25,1.0,1216
dustbin,0,4.54,1.14,0,26,1.0,7
duster,0,4.64,0.76,0,25,1.0,20
dustily,0,2.24,1.42,3,28,0.8928571428571429,0
dustiness,0,3.18,1.44,1,29,0.9655172413793104,0
dusting,0,4.4,0.89,0,30,1.0,67
dustless,0,3.5,1.45,1,29,0.9655172413793104,0
dustpan,0,5.0,0.0,0,29,1.0,13
dustproof,0,3.21,1.17,1,29,0.9655172413793104,0
dusty,0,3.79,1.32,0,28,1.0,283
dutiful,0,1.82,0.98,1,29,0.9655172413793104,15
dutifully,0,1.45,0.77,1,32,0.96875,5
duty,0,2.19,1.36,0,27,1.0,2599
duvet,0,4.85,0.46,2,29,0.9310344827586207,12
dwarf,0,4.45,0.95,0,29,1.0,157
dwarfish,0,3.62,1.6,4,30,0.8666666666666667,2
dwarfishly,0,2.75,1.32,2,30,0.9333333333333333,0
dwarfishness,0,3.12,1.27,4,29,0.8620689655172413,0
dwarfism,0,3.89,1.25,0,27,1.0,1
dweeb,0,2.77,1.53,2,28,0.9285714285714286,28
dwell,0,2.62,1.24,0,29,1.0,142
dwelled,0,2.29,1.24,0,28,1.0,4
dweller,0,3.5,1.46,0,30,1.0,9
dwelling,0,4.14,1.46,0,28,1.0,68
dwelt,0,2.12,1.27,3,28,0.8928571428571429,5
dwindle,0,2.25,0.99,0,24,1.0,5
dwindling,0,2.4,1.22,0,25,1.0,13
dye,0,4.58,0.76,0,26,1.0,197
dyeing,0,3.67,1.21,1,28,0.9642857142857143,11
dyer,0,3.52,1.65,3,26,0.8846153846153846,24
dying,0,3.16,1.43,0,25,1.0,3416
dyke,0,4.24,1.09,1,26,0.9615384615384616,132
dynamic,0,2.44,1.4,0,27,1.0,107
dynamically,0,1.9,1.23,0,29,1.0,0
dynamics,0,1.96,1.3,0,23,1.0,43
dynamistic,0,1.6,0.96,4,29,0.8620689655172413,0
dynamite,0,4.68,0.67,0,28,1.0,515
dynamo,0,2.71,1.65,4,28,0.8571428571428571,26
dynastically,0,1.56,0.8,1,28,0.9642857142857143,0
dynasty,0,2.46,1.45,0,28,1.0,130
dysentery,0,3.45,1.47,2,24,0.9166666666666666,46
dysfunction,0,1.88,1.18,0,26,1.0,61
dysfunctional,0,1.93,1.05,0,30,1.0,78
dyslexia,0,2.64,1.57,1,29,0.9655172413793104,13
dyslexic,0,2.42,1.21,1,27,0.9629629629629629,17
dysplasia,0,3.12,1.51,3,27,0.8888888888888888,6
dystopia,0,1.92,1.25,3,27,0.8888888888888888,1
each,0,2.03,1.2,0,32,1.0,12916
eager,0,1.93,1.14,0,27,1.0,350
eagerly,0,1.6,0.67,0,30,1.0,33
eagerness,0,1.69,0.85,0,29,1.0,13
eagle,0,5.0,0.0,0,28,1.0,586
ear,0,5.0,0.0,0,27,1.0,1632
earache,0,3.56,1.48,1,28,0.9642857142857143,15
eardrum,0,4.58,1.03,0,26,1.0,15
earflap,0,4.71,0.81,1,29,0.9655172413793104,0
earful,0,1.96,1.21,0,25,1.0,22
earl,0,2.85,1.49,4,30,0.8666666666666667,1042
earless,0,4.07,1.16,0,29,1.0,4
earlike,0,2.89,1.19,3,30,0.9,0
earlobe,0,4.96,0.2,0,24,1.0,17
early,0,2.25,1.38,0,28,1.0,5510
earmark,0,3.07,1.59,1,29,0.9655172413793104,3
earmuff,0,4.85,0.46,0,26,1.0,3
earn,0,2.39,1.17,0,28,1.0,783
earner,0,3.7,1.17,0,27,1.0,18
earnest,0,2.24,1.3,0,29,1.0,80
earnestly,0,1.7,0.87,0,27,1.0,11
earnestness,0,1.66,0.94,0,29,1.0,3
earning,0,2.93,1.36,0,30,1.0,131
earnings,0,4.39,0.79,0,28,1.0,48
earphone,0,4.74,0.45,0,27,1.0,6
earpiece,0,4.79,0.41,0,29,1.0,27
earplug,0,4.82,0.48,0,28,1.0,3
earplugs,0,4.9,0.4,0,30,1.0,43
earring,0,4.96,0.19,0,27,1.0,138
earshot,0,2.96,1.63,0,27,1.0,19
earsplitting,0,2.5,1.27,0,26,1.0,0
earth,0,4.8,0.55,0,30,1.0,5074
earthborn,0,2.96,1.65,3,30,0.9,0
earthbound,0,2.71,1.46,1,29,0.9655172413793104,16
earthed,0,2.64,1.33,3,25,0.88,1
earthen,0,2.81,1.3,2,29,0.9310344827586207,3
earthiness,0,2.17,1.2,0,24,1.0,0
earthlike,0,3.27,1.31,2,28,0.9285714285714286,0
earthliness,0,2.04,1.22,3,29,0.896551724137931,0
earthling,0,3.85,1.41,0,27,1.0,35
earthly,0,2.41,1.4,0,29,1.0,76
earthmover,0,3.39,1.42,1,29,0.9655172413793104,0
earthquake,0,3.97,1.3,0,30,1.0,325
earthward,0,2.73,1.43,3,29,0.896551724137931,3
earthwards,0,2.92,1.44,2,27,0.9259259259259259,0
earthwork,0,3.48,1.44,2,25,0.92,0
earthworm,0,4.89,0.57,0,28,1.0,7
earthy,0,2.15,1.12,0,26,1.0,21
earwax,0,4.87,0.57,0,30,1.0,9
earwig,0,4.78,0.8,2,29,0.9310344827586207,5
ease,0,2.32,1.31,0,28,1.0,974
easeful,0,1.93,1.02,1,29,0.9655172413793104,2
easefully,0,1.68,0.86,3,31,0.9032258064516129,0
easel,0,4.97,0.19,0,29,1.0,14
easement,0,2.88,1.61,4,30,0.8666666666666667,8
easier,0,1.62,1.06,2,28,0.9285714285714286,2012
easiest,0,2.04,1.22,0,27,1.0,204
easily,0,1.8,1.0,0,30,1.0,1151
easiness,0,2.21,1.2,0,28,1.0,1
easing,0,2.29,1.21,0,28,1.0,30
east,0,3.04,1.59,0,26,1.0,2527
eastbound,0,3.22,1.34,1,28,0.9642857142857143,40
eastcoast,0,3.92,1.49,1,27,0.9629629629629629,0
easter,0,2.83,1.47,0,29,1.0,382
easterly,0,2.54,1.45,3,29,0.896551724137931,7
eastern,0,3.11,1.42,0,28,1.0,414
easterner,0,3.19,1.42,2,29,0.9310344827586207,3
easternmost,0,2.96,1.4,4,30,0.8666666666666667,1
eastward,0,4.15,1.38,0,26,1.0,7
eastwardly,0,2.86,1.56,1,29,0.9655172413793104,0
easy,0,2.07,1.41,0,29,1.0,13551
easygoing,0,1.59,0.8,0,27,1.0,22
eat,0,4.44,1.0,0,25,1.0,12846
eatable,0,3.11,1.53,2,29,0.9310344827586207,3
eaten,0,3.61,1.5,0,28,1.0,927
eater,0,3.75,1.17,1,29,0.9655172413793104,80
eatery,0,4.48,0.95,0,29,1.0,10
eating,0,4.14,1.25,0,29,1.0,3102
eats,0,3.79,1.32,0,29,1.0,645
eave,0,4.67,0.76,4,28,0.8571428571428571,5
eaves,0,4.62,0.94,1,27,0.9629629629629629,5
eavesdrop,0,2.85,1.38,0,27,1.0,40
eavesdropper,0,3.62,1.24,1,27,0.9629629629629629,4
eavesdropping,0,3.04,1.27,0,24,1.0,53
ebay,0,4.17,1.2,0,29,1.0,0
ebony,0,4.0,1.33,0,28,1.0,44
ebook,0,4.65,0.75,0,26,1.0,0
ecard,0,3.48,1.61,1,26,0.9615384615384616,0
eccentric,0,1.81,1.21,0,27,1.0,179
eccentrically,0,1.78,0.97,1,28,0.9642857142857143,2
eccentricity,0,1.84,1.03,2,27,0.9259259259259259,10
echo,0,3.64,1.35,0,25,1.0,350
echocardiogram,0,4.3,1.07,2,29,0.9310344827586207,2
echoer,0,3.44,1.36,4,29,0.8620689655172413,0
echogram,0,3.56,1.5,4,29,0.8620689655172413,2
echoless,0,3.17,1.52,2,26,0.9230769230769231,0
eclair,0,4.75,0.65,1,29,0.9655172413793104,10
eclectic,0,2.26,1.45,4,27,0.8518518518518519,20
eclectically,0,2.16,1.14,3,28,0.8928571428571429,0
eclipse,0,4.17,1.09,0,30,1.0,144
ecologic,0,2.25,1.36,4,28,0.8571428571428571,0
ecological,0,2.62,1.29,0,29,1.0,23
ecologically,0,2.37,1.24,1,28,0.9642857142857143,2
ecologist,0,3.68,1.39,1,29,0.9655172413793104,2
ecology,0,2.64,1.22,0,25,1.0,15
econometrics,0,2.15,1.43,1,28,0.9642857142857143,0
economic,0,2.2,1.32,0,30,1.0,253
economical,0,2.22,1.12,1,28,0.9642857142857143,17
economically,0,2.11,1.19,1,28,0.9642857142857143,30
economics,0,1.77,1.18,0,26,1.0,126
economist,0,3.25,1.55,0,28,1.0,11
economize,0,1.82,1.12,2,30,0.9333333333333333,12
economy,0,2.57,1.65,0,30,1.0,296
ecospecies,0,2.84,1.43,3,28,0.8928571428571429,0
ecosphere,0,3.42,1.55,1,27,0.9629629629629629,0
ecosystem,0,4.11,1.31,0,28,1.0,32
ecotourism,0,2.3,1.35,2,29,0.9310344827586207,0
ecstasy,0,2.04,1.26,0,28,1.0,162
ecstatic,0,2.41,1.19,1,28,0.9642857142857143,69
ecstatically,0,2.21,1.37,0,28,1.0,3
ectoplasm,0,3.0,1.32,3,27,0.8888888888888888,19
eczema,0,4.23,1.07,0,26,1.0,9
edema,0,3.92,1.35,4,29,0.8620689655172413,54
edge,0,4.24,1.02,0,29,1.0,1199
edged,0,2.97,1.3,0,30,1.0,10
edgeless,0,2.56,1.6,1,28,0.9642857142857143,0
edgeways,0,3.33,1.37,3,27,0.8888888888888888,3
edginess,0,2.07,1.27,1,28,0.9642857142857143,1
edging,0,3.68,1.44,1,29,0.9655172413793104,15
edgy,0,1.87,0.94,0,30,1.0,116
edibility,0,2.42,1.18,2,26,0.9230769230769231,1
edible,0,3.55,1.38,0,29,1.0,70
edibleness,0,2.71,1.36,1,29,0.9655172413793104,0
edibles,0,3.86,1.15,0,28,1.0,2
edict,0,2.63,1.57,2,29,0.9310344827586207,16
edification,0,1.79,1.02,4,28,0.8571428571428571,15
edifice,0,3.64,1.36,2,24,0.9166666666666666,21
edit,0,3.28,1.1,0,29,1.0,77
editing,0,3.17,1.36,0,29,1.0,108
edition,0,3.21,1.47,0,28,1.0,249
editor,0,4.25,1.0,0,28,1.0,633
editorial,0,3.44,1.36,0,25,1.0,111
editorialize,0,2.29,1.3,3,27,0.8888888888888888,4
editorially,0,2.24,1.45,0,25,1.0,2
editorship,0,2.14,1.32,2,24,0.9166666666666666,1
educability,0,2.04,1.21,4,29,0.8620689655172413,0
educate,0,2.12,1.21,2,28,0.9285714285714286,104
educated,0,2.19,1.39,0,26,1.0,282
education,0,2.93,1.34,0,30,1.0,996
educational,0,2.1,1.24,0,30,1.0,167
educationalist,0,3.54,1.41,4,28,0.8571428571428571,0
educationally,0,2.07,1.33,1,30,0.9666666666666667,2
educator,0,4.0,1.15,0,28,1.0,24
educatory,0,2.24,1.01,3,28,0.8928571428571429,0
eel,0,4.69,0.89,0,29,1.0,73
eelworm,0,4.45,0.91,2,24,0.9166666666666666,0
eerie,0,1.63,1.01,0,27,1.0,89
eerily,0,1.85,1.1,2,29,0.9310344827586207,10
eeriness,0,2.0,1.18,2,29,0.9310344827586207,0
effect,0,1.8,1.19,0,25,1.0,1219
effectible,0,1.64,0.85,4,26,0.8461538461538461,0
effective,0,2.04,1.37,0,24,1.0,536
effectively,0,2.04,1.16,0,27,1.0,116
effectiveness,0,2.07,1.09,0,28,1.0,27
effects,0,2.83,1.34,0,29,1.0,649
effectual,0,1.74,1.13,2,29,0.9310344827586207,3
effectually,0,1.8,1.19,4,29,0.8620689655172413,0
effeminateness,0,2.23,1.21,4,30,0.8666666666666667,0
effervescence,0,2.08,1.32,4,28,0.8571428571428571,6
effervescent,0,2.67,1.33,2,29,0.9310344827586207,10
efficiency,0,2.15,1.35,0,27,1.0,139
efficient,0,1.82,1.02,0,28,1.0,253
efficiently,0,1.78,0.8,0,27,1.0,33
effigy,0,3.79,1.4,0,29,1.0,14
efflorescent,0,2.79,1.25,4,28,0.8571428571428571,0
effort,0,2.33,1.33,0,27,1.0,987
effortful,0,1.89,1.25,3,30,0.9,0
effortless,0,1.96,1.06,0,27,1.0,21
effortlessly,0,1.97,0.98,0,29,1.0,10
effusively,0,1.52,0.79,3,26,0.8846153846153846,1
egg,0,4.97,0.18,0,30,1.0,1328
eggbeater,0,4.89,0.32,0,27,1.0,12
egghead,0,3.17,1.72,4,27,0.8518518518518519,57
egging,0,3.21,1.42,1,29,0.9655172413793104,11
eggless,0,2.97,1.59,3,32,0.90625,2
eggnog,0,5.0,0.0,0,28,1.0,79
eggplant,0,4.97,0.19,0,29,1.0,56
eggroll,0,4.94,0.25,0,31,1.0,1
eggshell,0,4.77,0.63,0,30,1.0,23
ego,0,1.74,1.1,0,27,1.0,382
egocentric,0,2.07,1.14,0,27,1.0,12
egocentricity,0,1.81,0.8,2,28,0.9285714285714286,0
egocentrism,0,1.59,0.82,2,31,0.9354838709677419,0
egoism,0,1.48,0.85,4,27,0.8518518518518519,2
egoist,0,2.52,1.34,4,27,0.8518518518518519,5
egoistic,0,1.72,0.98,3,28,0.8928571428571429,1
egoistical,0,1.44,0.65,4,29,0.8620689655172413,0
egoistically,0,1.64,0.86,4,29,0.8620689655172413,0
egomania,0,1.52,1.12,1,26,0.9615384615384616,2
egomaniac,0,2.39,1.29,0,28,1.0,35
egomaniacal,0,1.7,1.06,4,27,0.8518518518518519,9
egotism,0,1.9,1.18,0,30,1.0,8
egotist,0,2.15,1.46,1,28,0.9642857142857143,7
egotistic,0,1.9,1.08,0,29,1.0,2
egotistical,0,1.76,0.87,0,29,1.0,35
egotistically,0,1.52,0.8,1,28,0.9642857142857143,0
egregiously,0,2.18,1.14,3,25,0.88,5
egregiousness,0,1.58,0.95,3,29,0.896551724137931,0
eh,0,1.04,0.2,4,29,0.8620689655172413,2619
eight,0,4.04,1.35,0,28,1.0,5010
eighteen,0,3.96,1.48,0,27,1.0,310
eighteenth,0,3.64,1.28,0,28,1.0,23
eighth,0,3.62,1.47,0,29,1.0,350
eightieth,0,2.88,1.53,1,27,0.9629629629629629,1
eighty,0,3.41,1.76,0,29,1.0,129
either,0,1.81,1.33,0,27,1.0,9308
ejaculate,0,4.31,1.01,0,26,1.0,24
ejaculation,0,4.17,1.2,1,25,0.96,29
ejaculator,0,3.36,1.52,0,28,1.0,6
ejaculatory,0,2.58,1.32,1,25,0.96,2
eject,0,3.22,1.28,0,27,1.0,72
ejection,0,3.03,1.38,1,32,0.96875,30
ejector,0,3.67,1.54,1,28,0.9642857142857143,15
elaborate,0,2.68,1.39,1,29,0.9655172413793104,242
elaborately,0,2.15,1.32,1,27,0.9629629629629629,4
elaborateness,0,2.32,1.41,0,25,1.0,0
elaboration,0,2.11,1.31,1,28,0.9642857142857143,4
elaborative,0,2.19,1.27,1,27,0.9629629629629629,0
elaborator,0,2.63,1.57,1,28,0.9642857142857143,0
elapse,0,2.04,1.02,2,27,0.9259259259259259,0
elastic,0,3.73,1.22,0,26,1.0,53
elastically,0,2.96,1.18,2,28,0.9285714285714286,0
elasticity,0,2.92,1.15,0,25,1.0,18
elasticize,0,2.39,1.12,4,27,0.8518518518518519,0
elate,0,2.07,1.1,0,29,1.0,0
elated,0,2.28,1.39,0,29,1.0,14
elatedly,0,1.96,1.02,4,27,0.8518518518518519,0
elatedness,0,2.39,1.2,1,29,0.9655172413793104,0
elation,0,2.08,1.2,2,28,0.9285714285714286,18
elbow,0,5.0,0.0,0,29,1.0,313
elbowed,0,3.43,1.41,0,30,1.0,7
elbowroom,0,3.18,1.25,2,30,0.9333333333333333,0
elder,0,3.59,1.21,0,29,1.0,359
eldercare,0,3.54,1.4,2,30,0.9333333333333333,0
elderly,0,3.68,1.35,0,25,1.0,209
eldest,0,3.45,1.43,0,29,1.0,77
elect,0,2.41,1.4,0,29,1.0,72
electability,0,1.86,0.99,1,30,0.9666666666666667,1
electable,0,2.14,1.24,0,28,1.0,0
election,0,3.17,1.42,0,30,1.0,560
electioneer,0,3.8,1.5,4,29,0.8620689655172413,0
elective,0,2.38,1.21,0,29,1.0,52
electively,0,1.96,0.95,2,26,0.9230769230769231,0
electiveness,0,1.54,0.71,2,28,0.9285714285714286,0
electoral,0,2.24,1.35,0,29,1.0,26
electorally,0,1.48,0.87,3,28,0.8928571428571429,0
electorate,0,2.67,1.49,1,28,0.9642857142857143,9
electric,0,3.56,1.33,0,25,1.0,874
electrical,0,3.39,1.31,0,28,1.0,440
electrically,0,3.0,1.23,0,26,1.0,22
electrician,0,4.21,1.26,0,29,1.0,76
electricity,0,3.9,1.4,0,29,1.0,584
electrics,0,3.32,1.44,2,30,0.9333333333333333,13
electrifiable,0,2.28,1.21,3,28,0.8928571428571429,0
electrify,0,2.97,1.35,0,30,1.0,5
electrocardiogram,0,4.16,1.21,3,28,0.8928571428571429,4
electrocardiograph,0,4.07,1.27,0,28,1.0,0
electrocardiography,0,3.92,1.35,4,29,0.8620689655172413,0
electrochemical,0,2.76,1.09,1,30,0.9666666666666667,3
electrochemically,0,2.75,1.45,4,28,0.8571428571428571,0
electrochemist,0,3.83,1.37,3,27,0.8888888888888888,1
electrochemistry,0,3.22,1.41,4,27,0.8518518518518519,1
electrocute,0,3.82,1.33,0,28,1.0,29
electrocution,0,3.81,1.21,1,28,0.9642857142857143,50
electrode,0,3.48,1.5,0,27,1.0,15
electroluminescent,0,3.04,1.18,3,29,0.896551724137931,0
electrolysis,0,3.67,1.3,1,28,0.9642857142857143,8
electrolyte,0,3.37,1.47,0,27,1.0,11
electrolytic,0,2.62,1.36,2,28,0.9285714285714286,0
electromagnet,0,4.22,1.31,0,27,1.0,5
electromagnetic,0,2.9,1.5,0,29,1.0,96
electromagnetically,0,2.93,1.57,0,30,1.0,1
electromagnetism,0,3.0,1.29,0,30,1.0,3
electromechanical,0,2.83,1.37,1,25,0.96,0
electrometer,0,3.96,1.51,3,28,0.8928571428571429,6
electromotive,0,2.44,1.33,2,27,0.9259259259259259,0
electron,0,2.96,1.63,0,27,1.0,37
electronegative,0,2.08,1.15,4,29,0.8620689655172413,0
electronic,0,3.3,1.44,0,30,1.0,350
electronically,0,2.44,1.37,0,27,1.0,37
electronics,0,4.37,0.96,0,30,1.0,139
electrophysiology,0,2.92,1.55,4,29,0.8620689655172413,0
electroplate,0,4.04,1.32,2,30,0.9333333333333333,1
electroscope,0,4.61,0.83,2,30,0.9333333333333333,0
electroscopic,0,2.88,1.51,2,28,0.9285714285714286,0
electroshock,0,3.89,1.23,0,28,1.0,19
electrostatic,0,3.36,1.59,0,28,1.0,10
electrostatics,0,2.85,1.43,4,30,0.8666666666666667,1
electrosurgical,0,3.29,1.36,2,30,0.9333333333333333,0
electrotherapeutic,0,2.38,1.44,3,29,0.896551724137931,0
electrotherapy,0,3.6,1.26,1,26,0.9615384615384616,1
elegance,0,2.18,1.19,0,28,1.0,65
elegancy,0,1.92,0.89,4,30,0.8666666666666667,0
elegant,0,2.31,1.32,0,26,1.0,320
elegantly,0,2.15,1.1,1,28,0.9642857142857143,13
element,0,3.63,1.35,0,30,1.0,338
elemental,0,2.08,1.28,1,25,0.96,34
elementally,0,1.71,1.0,4,28,0.8571428571428571,1
elementary,0,2.24,1.18,0,29,1.0,242
elephant,0,5.0,0.0,0,27,1.0,580
elevate,0,3.37,1.25,0,30,1.0,43
elevated,0,3.11,1.4,0,28,1.0,127
elevating,0,2.86,1.27,0,29,1.0,3
elevation,0,3.79,1.2,0,28,1.0,47
elevator,0,4.79,0.68,0,29,1.0,1245
eleven,0,3.93,1.44,0,27,1.0,662
eleventh,0,3.75,1.48,1,29,0.9655172413793104,34
elf,0,4.3,1.32,0,30,1.0,193
elfish,0,2.11,1.05,3,30,0.9,0
elfishly,0,1.76,0.88,2,27,0.9259259259259259,0
elfishness,0,1.62,0.77,2,26,0.9230769230769231,0
elflike,0,3.12,1.14,3,29,0.896551724137931,0
elicit,0,1.73,1.03,4,26,0.8461538461538461,25
eligibility,0,1.88,1.19,1,25,0.96,13
eligible,0,2.46,1.4,0,28,1.0,169
eligibly,0,1.77,0.99,1,27,0.9629629629629629,0
eliminate,0,2.77,1.45,2,28,0.9285714285714286,305
elimination,0,2.0,1.04,1,26,0.9615384615384616,66
eliminator,0,2.79,1.23,0,28,1.0,3
eliminatory,0,1.96,1.15,3,29,0.896551724137931,0
elite,0,2.19,1.3,0,26,1.0,151
elitism,0,1.75,0.94,1,25,0.96,2
elitist,0,2.42,1.45,3,29,0.896551724137931,23
elixir,0,4.07,1.19,1,30,0.9666666666666667,46
elk,0,4.93,0.37,0,29,1.0,306
ellipse,0,4.0,1.11,2,29,0.9310344827586207,0
ellipsis,0,3.44,1.36,3,28,0.8928571428571429,9
elliptic,0,2.89,1.53,1,28,0.9642857142857143,1
elliptical,0,3.5,1.45,1,27,0.9629629629629629,12
elliptically,0,2.79,1.47,1,30,0.9666666666666667,0
elm,0,4.69,1.04,0,29,1.0,73
elongate,0,3.42,1.5,1,27,0.9629629629629629,1
elongated,0,3.45,1.06,0,29,1.0,16
elongation,0,2.68,1.17,1,23,0.9565217391304348,2
elope,0,2.81,1.47,0,27,1.0,67
elopement,0,2.48,1.53,3,28,0.8928571428571429,12
eloper,0,2.57,1.14,2,30,0.9333333333333333,0
eloquence,0,1.88,1.14,0,26,1.0,27
eloquent,0,1.93,1.02,1,29,0.9655172413793104,49
eloquently,0,1.7,0.87,0,27,1.0,21
else,0,1.63,1.13,0,30,1.0,22907
elsewhere,0,1.89,0.88,0,28,1.0,315
elude,0,2.65,1.32,0,26,1.0,21
eluder,0,2.4,1.44,3,28,0.8928571428571429,0
elusive,0,1.9,1.05,0,29,1.0,72
elusively,0,1.96,1.09,1,28,0.9642857142857143,0
elusiveness,0,1.71,0.86,0,31,1.0,0
elves,0,3.81,1.41,0,26,1.0,178
emaciate,0,2.52,1.33,4,29,0.8620689655172413,0
emaciation,0,3.09,1.68,4,27,0.8518518518518519,0
email,0,4.69,0.55,0,26,1.0,106
emanate,0,2.52,1.26,4,29,0.8620689655172413,12
emancipate,0,2.29,1.38,0,28,1.0,8
emancipation,0,2.37,1.19,0,30,1.0,24
emancipationist,0,2.85,1.43,2,28,0.9285714285714286,1
emancipator,0,2.86,1.55,1,23,0.9565217391304348,2
emasculate,0,2.37,1.42,2,29,0.9310344827586207,8
emasculated,0,1.96,1.29,2,29,0.9310344827586207,9
emasculation,0,1.96,1.13,1,28,0.9642857142857143,1
emasculator,0,2.22,1.24,4,27,0.8518518518518519,0
embalm,0,3.71,1.24,0,28,1.0,4
embalmer,0,3.93,1.51,0,30,1.0,18
embalmment,0,3.89,1.23,2,30,0.9333333333333333,0
embankment,0,4.07,1.46,1,29,0.9655172413793104,24
embargo,0,3.0,1.44,2,28,0.9285714285714286,24
embark,0,2.48,1.33,0,29,1.0,64
embarrass,0,2.14,1.3,1,29,0.9655172413793104,450
embarrassed,0,2.0,0.98,0,26,1.0,1093
embarrassedly,0,1.85,1.16,2,28,0.9285714285714286,0
embarrassing,0,2.11,1.15,0,27,1.0,1165
embarrassingly,0,2.08,1.26,0,25,1.0,8
embarrassment,0,2.43,1.22,0,30,1.0,247
embassy,0,3.96,1.4,0,28,1.0,397
embattled,0,1.96,1.14,1,29,0.9655172413793104,1
embattlement,0,2.9,1.45,2,31,0.9354838709677419,0
embed,0,2.88,1.51,1,27,0.9629629629629629,4
embellish,0,2.48,1.27,0,29,1.0,15
embellisher,0,2.88,1.56,2,27,0.9259259259259259,0
embellishment,0,2.86,1.46,0,29,1.0,2
ember,0,4.36,1.04,1,26,0.9615384615384616,11
embezzle,0,2.69,1.34,0,29,1.0,8
embezzlement,0,2.67,1.41,0,27,1.0,48
embezzler,0,3.28,1.31,1,26,0.9615384615384616,21
embitter,0,1.62,0.71,3,27,0.8888888888888888,2
emblaze,0,2.76,1.23,2,27,0.9259259259259259,0
emblem,0,4.3,1.32,1,28,0.9642857142857143,33
emblematic,0,2.12,1.23,4,28,0.8571428571428571,4
embodiment,0,2.14,1.38,0,28,1.0,29
embody,0,1.75,1.27,1,29,0.9655172413793104,16
embolism,0,2.89,1.5,2,30,0.9333333333333333,33
emboss,0,3.55,1.35,0,29,1.0,1
embosser,0,3.73,1.59,2,28,0.9285714285714286,0
embossing,0,3.55,1.55,0,29,1.0,0
embossment,0,3.41,1.53,4,26,0.8461538461538461,0
embrace,0,3.38,1.63,0,26,1.0,386
embraceable,0,2.48,1.27,0,23,1.0,2
embracing,0,3.45,1.21,0,29,1.0,41
embroider,0,4.22,1.09,0,27,1.0,12
embroiderer,0,4.0,1.13,1,30,0.9666666666666667,0
embroidery,0,4.63,0.84,0,27,1.0,25
embroil,0,2.04,1.25,3,29,0.896551724137931,1
embryo,0,4.61,0.92,0,28,1.0,39
embryological,0,2.64,1.34,1,29,0.9655172413793104,0
embryology,0,2.23,1.37,4,30,0.8666666666666667,1
embryonal,0,2.45,1.39,3,23,0.8695652173913043,0
embryonic,0,2.83,1.4,1,25,0.96,6
emcee,0,4.46,0.92,1,29,0.9655172413793104,26
emerald,0,4.93,0.26,0,29,1.0,131
emerge,0,2.27,1.23,0,30,1.0,88
emergence,0,2.56,1.23,2,27,0.9259259259259259,10
emergency,0,2.41,1.05,0,27,1.0,2776
emergent,0,2.07,1.0,4,31,0.8709677419354839,15
emergently,0,1.71,0.86,4,28,0.8571428571428571,0
emersion,0,2.83,1.3,4,27,0.8518518518518519,1
emigrant,0,3.72,1.4,4,29,0.8620689655172413,0
emigration,0,2.7,1.3,0,27,1.0,13
eminence,0,1.95,0.95,4,26,0.8461538461538461,96
eminent,0,2.03,1.07,1,31,0.967741935483871,84
eminently,0,1.86,0.89,0,28,1.0,12
emissary,0,3.09,1.41,3,26,0.8846153846153846,51
emission,0,3.33,1.27,0,27,1.0,25
emit,0,3.22,1.31,0,27,1.0,20
emitter,0,3.25,1.39,4,28,0.8571428571428571,7
emote,0,2.59,1.65,1,23,0.9565217391304348,3
emoticon,0,3.71,1.44,0,28,1.0,0
emotion,0,2.44,1.48,0,27,1.0,423
emotional,0,2.0,1.25,0,28,1.0,1081
emotionalism,0,1.92,1.13,2,28,0.9285714285714286,4
emotionalist,0,1.62,0.77,3,27,0.8888888888888888,0
emotionality,0,1.96,1.43,2,28,0.9285714285714286,1
emotionalize,0,1.54,0.79,3,31,0.9032258064516129,0
